variant,code,name,market,entry_date,exit_date,entry,exit,ret,days,reason,atr_pct,r_multiple,bench,excess,sample
D1_hh20_ll10,9009,京成電鉄,プライム（内国株式）,2025-04-30,2025-05-23,1491.6632616328839,1344.0711954295411,-0.10194462778534719,15,ll,0.028594989253119915,-1.730104300958107,0.03684377512592052,-0.1387884029112677,IS
D1_hh20_ll10,9009,京成電鉄,プライム（内国株式）,2025-08-18,2025-09-22,1288.4783054186203,1338.1676609166966,0.03556437107952115,24,ll,0.018442154956424563,1.045549480812892,0.04876519235249255,-0.013200821272971397,IS
D1_hh20_ll10,9009,京成電鉄,プライム（内国株式）,2025-12-26,2026-01-22,1309.6289217435396,1251.203125,-0.04761248203480117,15,ll,0.016559539198903836,-1.3470327132579354,0.06509116197165099,-0.11270364400645216,OOS
D1_hh20_ll10,9009,京成電鉄,プライム（内国株式）,2026-02-13,2026-03-05,1291.3090376420455,1300.2213508951004,0.0039017663419508323,13,ll,0.020360432099388828,0.16948968244534662,-0.04097480590512248,0.04487657224707331,OOS
D1_hh20_ll10,9009,京成電鉄,プライム（内国株式）,2026-06-26,2026-09-18,1125.0,1392.5,0.23477777777777786,58,open,0.021044444444444445,5.649419218585005,-0.10153054791095484,0.3363083256887327,OOS
D2_hh20_ll10_sma20>55,9009,京成電鉄,プライム（内国株式）,2024-01-09,2024-01-25,2170.588322091214,2174.773769094413,-0.0010717453601857248,12,ll,0.022545250273157288,0.042764099232689555,0.085658110015425,-0.08672985537561073,IS
D2_hh20_ll10_sma20>55,9009,京成電鉄,プライム（内国株式）,2024-02-19,2024-03-01,2382.4312946394393,2243.9929553749034,-0.061108009064533064,8,ll,0.02376351261454919,-1.2226308880985155,0.03698841732542646,-0.09809642638995952,IS
D2_hh20_ll10_sma20>55,9009,京成電鉄,プライム（内国株式）,2025-01-29,2025-03-03,1426.1547003658752,1411.060703423187,-0.013583702412379158,21,ll,0.02426881316021522,-0.21805150384793812,-0.03156076613091752,0.01797706371853836,IS
D2_hh20_ll10_sma20>55,9009,京成電鉄,プライム（内国株式）,2025-05-16,2025-05-23,1657.9502149224816,1344.0711954295411,-0.1923175179012333,5,ll,0.027759649418006672,-3.40994072098097,-0.015760426535405436,-0.17655709136582787,IS
D2_hh20_ll10_sma20>55,9009,京成電鉄,プライム（内国株式）,2025-09-02,2025-09-22,1390.3167197816542,1338.1676609166966,-0.04050876194105435,13,ll,0.019037511778051634,-0.9851277409135534,0.0783352916068305,-0.11884405354788485,IS
D2_hh20_ll10_sma20>55,9009,京成電鉄,プライム（内国株式）,2026-07-07,2026-09-18,1253.5,1392.5,0.10788950937375341,51,open,0.020542481053051457,2.6990291262135924,-0.06766410602946937,0.17555361540322278,OOS
D3_hh55_ll20_sma20>55,9009,京成電鉄,プライム（内国株式）,2024-01-09,2024-03-11,2170.588322091214,2080.4421727772738,-0.044530744635671304,42,ll,0.022545250273157288,-0.9210530850730545,0.1630762983023235,-0.2076070429379948,IS
D3_hh55_ll20_sma20>55,9009,京成電鉄,プライム（内国株式）,2025-05-16,2025-05-23,1657.9502149224816,1344.0711954295411,-0.1923175179012333,5,ll,0.027759649418006672,-3.40994072098097,-0.015760426535405436,-0.17655709136582787,IS
D3_hh55_ll20_sma20>55,9009,京成電鉄,プライム（内国株式）,2025-09-09,2025-10-03,1411.9636288920183,1326.9586409684066,-0.06320338356046462,16,ll,0.018937285954278626,-1.589546245059009,0.048705451580465686,-0.11190883514093031,IS
D3_hh55_ll20_sma20>55,9009,京成電鉄,プライム（内国株式）,2026-07-07,2026-09-18,1253.5,1392.5,0.10788950937375341,51,open,0.020542481053051457,2.6990291262135924,-0.06766410602946937,0.17555361540322278,OOS
D4_hh20_ll10_sma_prime,9009,京成電鉄,プライム（内国株式）,2024-01-09,2024-01-25,2170.588322091214,2174.773769094413,-0.0010717453601857248,12,ll,0.022545250273157288,0.042764099232689555,0.085658110015425,-0.08672985537561073,IS
D4_hh20_ll10_sma_prime,9009,京成電鉄,プライム（内国株式）,2024-02-19,2024-03-01,2382.4312946394393,2243.9929553749034,-0.061108009064533064,8,ll,0.02376351261454919,-1.2226308880985155,0.03698841732542646,-0.09809642638995952,IS
D4_hh20_ll10_sma_prime,9009,京成電鉄,プライム（内国株式）,2025-01-29,2025-03-03,1426.1547003658752,1411.060703423187,-0.013583702412379158,21,ll,0.02426881316021522,-0.21805150384793812,-0.03156076613091752,0.01797706371853836,IS
D4_hh20_ll10_sma_prime,9009,京成電鉄,プライム（内国株式）,2025-05-16,2025-05-23,1657.9502149224816,1344.0711954295411,-0.1923175179012333,5,ll,0.027759649418006672,-3.40994072098097,-0.015760426535405436,-0.17655709136582787,IS
D4_hh20_ll10_sma_prime,9009,京成電鉄,プライム（内国株式）,2025-09-02,2025-09-22,1390.3167197816542,1338.1676609166966,-0.04050876194105435,13,ll,0.019037511778051634,-0.9851277409135534,0.0783352916068305,-0.11884405354788485,IS
D4_hh20_ll10_sma_prime,9009,京成電鉄,プライム（内国株式）,2026-07-07,2026-09-18,1253.5,1392.5,0.10788950937375341,51,open,0.020542481053051457,2.6990291262135924,-0.06766410602946937,0.17555361540322278,OOS
D1_hh20_ll10,3912,モバイルファクトリー,スタンダード（内国株式）,2024-10-30,2024-11-29,833.0616535615245,828.5682915148263,-0.008393792917352535,21,ll,0.031391583407980574,-0.08591145032813667,-0.01788130179684566,0.009487508879493126,IS
D2_hh20_ll10_sma20>55,3912,モバイルファクトリー,スタンダード（内国株式）,2024-10-30,2024-11-29,833.0616535615245,828.5682915148263,-0.008393792917352535,21,ll,0.031391583407980574,-0.08591145032813667,-0.01788130179684566,0.009487508879493126,IS
D3_hh55_ll20_sma20>55,3912,モバイルファクトリー,スタンダード（内国株式）,2024-10-30,2025-02-27,833.0616535615245,879.3955762940726,0.05261883989553506,78,ll,0.031391583407980574,0.885887774004341,-0.016643870649285852,0.06926271054482092,IS
D1_hh20_ll10,7388,ＦＰパートナー,プライム（内国株式）,2023-12-21,2024-01-17,4784.061993082061,4637.142485458486,-0.033710201463949874,15,ll,0.032278623509406475,-0.4757049422352294,0.05350432737763344,-0.08721452884158332,IS
D1_hh20_ll10,7388,ＦＰパートナー,プライム（内国株式）,2024-01-22,2024-03-19,5362.556591220489,6381.809866768973,0.18706853507470533,39,ll,0.037328761357162454,2.5458725144416814,0.11234607097497595,0.07472246409972938,IS
D1_hh20_ll10,7388,ＦＰパートナー,プライム（内国株式）,2024-10-17,2024-10-25,2785.5748239808863,2473.590745249761,-0.11499989174416314,6,ll,0.028766664522139666,-1.9466958301329083,-0.03232182706611675,-0.08267806467804639,IS
D1_hh20_ll10,7388,ＦＰパートナー,プライム（内国株式）,2024-11-08,2024-12-02,2855.213932777519,2315.205630681064,-0.19213059224642448,16,ll,0.034569118434975024,-2.7355425999968963,-0.022050775265653688,-0.1700798169807708,IS
D1_hh20_ll10,7388,ＦＰパートナー,プライム（内国株式）,2025-01-16,2025-02-03,2362.35837008376,2074.7258441091954,-0.12475651654594899,12,ll,0.027984023884072475,-2.175464776801605,0.001964170825453637,-0.12672068737140263,IS
D1_hh20_ll10,7388,ＦＰパートナー,プライム（内国株式）,2025-02-25,2025-04-08,2212.41248646349,2221.8431865985576,0.0012626319426277703,29,ll,0.019607841162884672,0.1086971254820324,-0.14865440832115007,0.14991704026377783,IS
D1_hh20_ll10,7388,ＦＰパートナー,プライム（内国株式）,2025-05-19,2025-06-02,2390.6503144359663,2305.483504721511,-0.03862495493388329,10,ll,0.020670604727269472,-0.8617298672178044,-0.007497191915697088,-0.031127763018186205,IS
D1_hh20_ll10,7388,ＦＰパートナー,プライム（内国株式）,2025-08-20,2025-10-01,2049.9593036446136,2065.3290128368094,0.0044975679589688315,28,ll,0.017432061074476892,0.21505110402424937,0.023068842871046824,-0.01857127491207799,IS
D1_hh20_ll10,7388,ＦＰパートナー,プライム（内国株式）,2025-10-17,2025-10-31,2292.9955835399514,2175.800048828125,-0.054110231329315805,10,ll,0.019689993048911947,-1.2978732699994562,0.08562127617534632,-0.13973150750466212,OOS
D1_hh20_ll10,7388,ＦＰパートナー,プライム（内国株式）,2026-01-16,2026-02-24,2312.496877904275,2252.724583167814,-0.02884751370156668,25,ll,0.01883474268861557,-0.6861658300537841,0.05933395262934171,-0.0881814663309084,OOS
D1_hh20_ll10,7388,ＦＰパートナー,プライム（内国株式）,2026-03-02,2026-03-05,2308.5773215926997,2289.959829349136,-0.011064487192796176,3,ll,0.019142602393313262,-0.21064239404599303,-0.06069999281147087,0.04963550561867469,OOS
D1_hh20_ll10,7388,ＦＰパートナー,プライム（内国株式）,2026-04-02,2026-04-16,2371.288966478164,2250.7649414276284,-0.0538263761837251,10,ll,0.026322313558470176,-0.9654617948157107,0.1075306028962828,-0.1613569790800079,OOS
D1_hh20_ll10,7388,ＦＰパートナー,プライム（内国株式）,2026-05-20,2026-05-29,2347.772073021753,2178.0,-0.07531199100313168,7,ll,0.015901498607833367,-2.273747675816842,0.09543937013929016,-0.17075136114242184,OOS
D1_hh20_ll10,7388,ＦＰパートナー,プライム（内国株式）,2026-08-27,2026-09-18,2327.0,2330.0,-0.0017107864202835473,16,open,0.017597765363128494,0.036630036630036625,-0.018761946510758132,0.017051160090474585,OOS
D2_hh20_ll10_sma20>55,7388,ＦＰパートナー,プライム（内国株式）,2023-12-21,2024-01-17,4784.061993082061,4637.142485458486,-0.033710201463949874,15,ll,0.032278623509406475,-0.4757049422352294,0.05350432737763344,-0.08721452884158332,IS
D2_hh20_ll10_sma20>55,7388,ＦＰパートナー,プライム（内国株式）,2024-01-22,2024-03-19,5362.556591220489,6381.809866768973,0.18706853507470533,39,ll,0.037328761357162454,2.5458725144416814,0.11234607097497595,0.07472246409972938,IS
